,DESPC,DESSC,DESWC,DESPL,DESPLd,DESSL,DESSLd,DESWLlt,DESWLltd,Difficulty
184,1,6865,117036,6865.0,0.0,17.047924253459577,15.329330729513321,4.069853264212283,2.836827631921642,3
185,175,87,3251,1.44,0.782377329499191,37.49425287356322,27.816671410322407,3.951334816462736,3.3199134398803807,3
186,1,3030,42341,3030.0,0.0,13.974257425742575,11.521310318070734,4.025811688311689,2.931361600804066,3
187,28,958,6543,35.07142857142857,27.17131966329383,6.834029227557411,6.624006653160017,8.343758235965915,14.142514156606993,3
188,135,2033,41937,15.985185185185186,13.967149387142083,20.788489916379735,17.590257032831662,4.413310768101462,3.4738888133271817,3
189,1,157,2263,157.0,0.0,14.280254777070065,14.07660316351167,6.806276016650656,8.17303652833654,3
190,269,111,4022,1.342007434944238,0.5539158203230895,36.26126126126126,34.418649803051196,3.853712761227212,3.041865249600827,3
191,476,443,7023,1.8802521008403361,1.5772638590239052,16.0,20.481010309447896,1.7336674259681093,1.556367181969619,3
192,250,125,4277,1.416,0.7608836967631781,34.296,31.632394534717097,3.809100529100529,2.9317386963276064,3
193,1895,1,14,0.0005277044854881266,0.022965757411070122,14.0,0.0,275.5,974.1977468666205,3
194,86,192,13595,3.186046511627907,3.2725483559487265,70.828125,79.6610439130552,4.413709285367039,6.3254136044189035,3
195,32,443,17750,14.75,20.904544960366874,40.106094808126414,40.19809900674718,2.6632879185817466,2.9325440155240665,3
196,68,9065,12908,133.47058823529412,121.61492635124475,1.5615002757859902,1.3197955513772253,1.5854746057834697,2.343803357299472,3
197,2360,1874,32411,1.1478813559322034,3.2897754680207862,17.30202774813234,17.46148456059972,2.0146063907296257,2.951717720519823,3
198,1120,1743,31475,2.116964285714286,4.972395017796776,18.057946069994262,18.22063332438762,1.8701475155279503,2.7010909193400225,3
199,1921,1938,32522,1.8344612181155648,2.070511165106628,16.906604747162024,18.393616464848687,1.6375266524520256,2.2955142927669225,3
200,2033,2398,58317,1.8263649778652238,9.084554083216934,24.325688073394495,27.358252758557466,4.131539588312389,4.162312482866735,3
201,2269,921,13756,0.7919788453063024,1.0279938090662013,15.031487513572204,22.0826619698929,4.857114831284331,5.288528367925166,3
202,1920,1354,25767,1.3078125,1.467190273337812,19.226735598227474,18.566050244795683,4.708111863817961,4.5782166776904,3
203,4003,896,25195,0.7162128403697227,2.219731749533057,28.123883928571427,68.92692533909236,4.2946252285191955,5.045054449905169,3
204,3362,633,17136,0.6365258774538964,2.1139345779460657,27.071090047393366,31.690989269278248,4.304513270073696,5.492518555647183,3
205,3794,1302,30219,0.7909857670005271,1.0892259676247535,23.364823348694316,22.62941462407711,4.802950347805229,5.064624907366781,3
206,1297,1376,23836,1.5790285273708558,4.84454955890006,17.333575581395348,17.84538506250765,1.5363665864575107,2.1468111732805255,3
207,1963,669,12554,0.7687213448802853,2.7605214361377968,18.765321375186847,23.534796153332838,3.576708185965452,4.879114066350994,3
208,2323,1981,44871,1.4709427464485578,3.260849873993814,22.658253407370015,20.52818008164157,4.17770209355905,4.390152673592148,3
209,2753,1438,30368,1.046131492916818,1.4017193143086484,21.20931849791377,38.53401938937212,4.446867097499298,4.7676647640212355,3
